#1
double tab(8280,10)   # time T_out RH_out P_out I_glob u_wind T_sky T_air_sp CO2_air_sp ilu_sp
928800	3.3	88	101800	0	4	-7.349013203	16	800	1
932400	3.2	88	101800	0	3	-7.349013203	16	800	1
936000	2.8	82	101900	0	5	-8.056250477	16	800	1
939600	1.9	85	101900	0	4	-12.92242356	16	800	1
943200	0.9	86	101900	0	2	-11.92727127	16	800	0
946800	0.8	88	101900	0	3	-10.9433641	16	800	0
950400	1.2	82	101900	0	3	-10.69910987	16	800	0
954000	1.6	74	101800	0	4	-12.67256482	16	800	0
957600	2.1	73	101800	0	5	-11.18830284	16	800	0
961200	2.1	83	101800	0	5	-10.69910987	16	800	0
964800	2.2	85	101800	0	5	-9.970409963	16	800	0
968400	1.9	92	101700	0	4	-9.487952228	16	800	0
972000	2.6	96	101700	0	6	-7.819875967	16	800	1
975600	2.8	97	101700	0	6	-7.584131511	16	800	1
979200	3	94	101700	0	6	-5.03143573	16	800	1
982800	3.3	94	101800	10	5	-4.575062055	16	800	1
986400	3.4	94	101800	32	5	-4.347744934	16	700	1
990000	3.4	97	101900	49	4	-4.347744934	16	700	1
993600	3.6	97	101900	56	4	-4.121003058	16	700	1
997200	4.3	93	101800	52	4	-3.444195202	16	700	1
1000800	4.5	93	101900	38	4	-3.219720763	16	700	1
1004400	4.4	92	101900	18	4	-3.219720763	16	700	1
1008000	4.4	93	101900	2	4	-3.219720763	16	800	1
1011600	4.3	95	101900	0	4	-3.444195202	16	800	1
1015200	4.1	93	101900	0	4	-6.182679855	16	800	1
1018800	4.2	93	101900	0	4	-3.444195202	16	800	1
1022400	4.3	93	101900	0	3	-3.444195202	16	800	1
1026000	3.9	93	101900	0	4	-3.894833041	16	800	1
1029600	4.1	90	101900	0	5	-3.66923153	16	800	0
1033200	4.1	88	101800	0	4	-3.894833041	16	800	0
1036800	4	92	101800	0	5	-3.894833041	16	800	0
1040400	3.6	93	101800	0	4	-8.530905469	16	800	0
1044000	3.9	92	101800	0	4	-8.293258983	16	800	0
1047600	4.1	88	101700	0	4	-7.114517177	16	800	0
1051200	4.4	85	101700	0	3	-6.182679855	16	800	0
1054800	4.3	85	101700	0	5	-6.182679855	16	800	0
1058400	4.4	78	101700	0	5	-6.414724681	16	800	1
1062000	4.4	72	101700	0	5	-6.64737669	16	800	1
1065600	4.5	66	101700	1	5	-7.584131511	16	800	1
1069200	4.3	65	101700	23	4	-7.114517177	16	800	1
1072800	4	72	101700	69	5	-7.114517177	16	700	1
1076400	4.7	73	101600	79	6	-6.182679855	16	700	1
1080000	5.3	74	101500	91	5	-5.490151806	16	700	1
1083600	5.9	75	101400	85	4	-4.575062055	16	700	1
1087200	6.7	75	101400	62	4	-3.66923153	16	700	1
1090800	7.1	71	101300	29	4	-3.444195202	16	700	1
1094400	6.5	71	101300	5	3	-4.121003058	16	800	1
1098000	5.9	74	101300	0	3	-7.819875967	16	800	1
1101600	5.3	75	101200	0	3	-6.182679855	16	800	1
1105200	4.1	80	101200	0	2	-8.530905469	16	800	1
1108800	3.6	80	101200	0	3	-11.18830284	16	800	1
1112400	3.3	81	101200	0	4.1	-10.45553569	16	800	1
1116000	3.7	79	101100	0	4.2	-10.21263718	16	800	0
1119600	3.8	79	101200	0	3.7	-9.970409963	16	800	0
1123200	4.2	77	101200	0	4.8	-9.728849737	16	800	0
1126800	3.8	84	101200	0	4.4	-11.92727127	16	800	0
1130400	4	76	101300	0	3.5	-12.17499343	16	800	0
1134000	4	72	101300	0	4.1	-12.17499343	16	800	0
1137600	4.1	64	101400	0	3.7	-12.42342304	16	800	0
1141200	4.1	68	101500	0	3.2	-9.487952228	16	800	0
1144800	4	71	101500	0	3.3	-10.21263718	16	800	1
1148400	3.9	70	101600	0	2.9	-12.42342304	16	800	1
1152000	3.9	68	101600	1	3	-12.42342304	16	800	1
1155600	4.1	70	101600	34	2.6	-10.9433641	16	700	1
1159200	4.4	73	101700	90	2.6	-8.530905469	16	700	1
1162800	4.5	80	101600	100	2.2	-7.584131511	16	700	1
1166400	5.4	79	101500	113	3.8	-7.584131511	16	700	1
1170000	6	79	101400	103	3.4	-6.880639604	16	700	1
1173600	6.3	80	101300	75	3.5	-5.490151806	16	700	1
1177200	6.5	78	101300	28	3.6	-4.575062055	16	700	1
1180800	5.9	81	101200	4	3.6	-4.347744934	16	800	1
1184400	5.9	83	101200	0	3.7	-6.182679855	16	800	1
1188000	6	84	101000	0	4.3	-5.03143573	16	800	1
1191600	6	87	101000	0	4.9	-4.802957837	16	800	1
1195200	6.4	85	100900	0	6.5	-5.03143573	16	800	1
1198800	6.2	87	101000	0	7.5	-5.260499215	16	800	1
1202400	6.5	84	100900	0	7.6	-5.03143573	16	800	0
1206000	6.7	84	101000	0	7.2	-4.121003058	16	800	0
1209600	7.1	83	101000	0	8.3	-3.66923153	16	800	0
